GENEID,BSS_1,BSS_2,BSS_3,M_1,M_2,M_3
LOC_Os07g25460,299.3308049,190.959452,267.9119112,71.60805947,80.36769689,110.6213044
LOC_Os07g14540,255.9887879,217.9979585,201.3366066,47.37148549,81.94353409,89.05952472
LOC_Os05g08450,115.1272326,98.01458599,70.33358791,18.72826171,19.69796492,12.18709286
LOC_Os04g02970,44.69645502,18.5889732,30.06626659,0,0,0.937468681
LOC_Os02g04670,44.69645502,79.42561278,100.3998545,8.813299627,13.39461615,6.562280769
LOC_Os11g12330,100.2284143,165.6108522,135.2981996,25.33823643,31.51674388,39.37368461
LOC_Os04g45130,70.43077761,6.75962662,26.84488088,1.101662453,0,0
LOC_Os05g39960,2528.735804,2186.739212,2501.406001,1520.294186,1671.175344,1458.701268
LOC_Os06g40704,134.0893651,168.9906655,133.1506092,35.25319851,16.54629054,47.81090275
LOC_Os05g45220,174.722506,165.6108522,89.66190215,22.03324907,23.63755791,47.81090275
LOC_Os05g38210,8.126628186,8.449533275,66.03840697,0,0,0
LOC_Os06g17900,65.01302549,6.75962662,10.73795235,0,0,0
LOC_Os03g10510,1521.033909,1490.49767,1220.368285,759.0454304,967.5640371,648.7283275
LOC_Os12g43630,41.98757896,184.1998254,145.4992544,20.93158661,26.0013137,15.93696758
LOC_Os01g10640,82.62071989,18.5889732,24.16039279,1.101662453,2.363755791,0
LOC_Os06g04889,62.30414943,91.25495937,114.3591926,0,14.97045334,0
LOC_Os03g09230,158.4692496,126.7429991,224.4232042,39.65984832,54.36638319,11.24962418
LOC_Os05g34180,44.69645502,147.021879,146.5730496,14.32161189,27.57715089,10.31215549
LOC_Os03g22140,190.9757624,209.5484252,241.0670303,91.43798363,59.88181337,63.74787033
LOC_Os07g41410,4061.959655,5738.923,5875.27063,328.2954111,1616.808961,924.3441198
LOC_Os03g43510,96.16510021,1.689906655,48.85768321,2.203324907,0,0
LOC_Os11g47760,7498.16894,7450.798442,8532.913837,4543.255958,4666.84185,6077.609461
LOC_Os11g03230,17.6076944,30.41831979,23.62349518,0,0,0
LOC_Os01g12910,46.05089306,28.72841313,135.2981996,1.101662453,9.455023164,5.624812088
LOC_Os07g35004,1.354438031,62.52654623,24.69729041,0,0,0
LOC_Os01g05900,284.4319865,202.7887986,231.9397708,45.16816059,95.33815024,89.05952472
LOC_Os07g12150,2130.531023,1629.070015,1368.552027,847.1784266,1073.145129,983.4046467
LOC_Os10g32680,56.8863973,82.80542609,60.13253318,11.01662453,0.787918597,0
LOC_Os08g44760,112.4183566,121.6732792,78.92394979,22.03324907,14.18253475,0.937468681
LOC_Os05g08640,203.1657047,219.6878651,227.1076923,78.21803419,29.15298809,78.74736923
LOC_Os11g07440,81.26628186,150.4016923,161.0692853,34.15153605,22.84963931,32.81140385
LOC_Os04g52320,8.126628186,54.07701296,58.52184032,0,0,1.874937363
LOC_Os08g34150,388.7237149,255.1759049,267.9119112,109.0645829,128.4307313,120.9334599
LOC_Os02g41630,417.1669136,569.4985427,815.5474812,340.4136981,223.7688815,167.806894
LOC_Os10g08930,3716.577957,3673.857068,3702.445971,2392.810849,2603.283044,2579.913811
LOC_Os03g05220,14.89881834,18.5889732,38.65662847,0,0,0
LOC_Os10g21860,59.59527337,40.55775972,48.85768321,2.203324907,0.787918597,6.562280769
LOC_Os06g36270,63.65858746,125.0530925,117.5805783,16.5249368,26.0013137,11.24962418
LOC_Os07g35690,10.83550425,57.45682627,9.664157118,0,0,0
LOC_Os01g47660,864.1314638,895.6505271,767.2266956,412.0217576,185.1608703,491.233589
LOC_Os03g37970,1508.843967,1673.007588,1819.009129,1082.934192,1017.990827,1038.715299
LOC_Os04g38950,414.4580375,486.6931166,590.5873794,242.3657397,200.1313236,261.5537621
LOC_Os07g07560,399.5592192,493.4527433,401.599418,150.9277561,223.7688815,206.2431099
LOC_Os11g43250,18.96213243,11.82934658,41.87801418,0,0,0
LOC_Os03g18840,65.01302549,152.0915989,75.70256409,15.42327435,20.48588352,3.749874725
LOC_Os02g57150,173.368068,233.2071184,168.0489543,42.96483568,81.15561549,40.3111533
LOC_Os07g43010,292.5586147,250.1061849,317.306492,98.04795835,141.0374289,90.93446209
LOC_Os09g17770,169.3047539,248.4162783,169.1227496,68.30307211,63.03348776,59.06052692
LOC_Os01g54080,50.11420715,50.69719965,31.14006182,4.406649813,0,0
LOC_Os07g33310,28.44319865,118.2934658,32.21385706,7.711637173,0.787918597,0
LOC_Os09g32500,186.9124483,316.0125445,252.8787779,83.72634645,91.39855725,98.43421154
LOC_Os05g34270,877.6758441,1286.018964,1090.975959,494.6464416,639.0019822,644.9784527
LOC_Os02g52870,92.10178611,33.7981331,98.78916165,0,1.575837194,13.12456154
LOC_Os01g50100,204.5201427,344.7409576,536.8976176,125.5895197,57.51805758,152.8073951
LOC_Os02g06840,140.8615552,27.03850648,23.08659756,2.203324907,7.091267373,3.749874725
LOC_Os04g44790,71.78521565,194.3392653,67.11220221,16.5249368,13.39461615,26.24912308
LOC_Os12g40470,18.96213243,76.04579947,73.55497362,0,6.303348776,0
LOC_Os10g03540,4.063314093,35.48803975,37.04593562,0,0,0
LOC_Os04g43060,14.89881834,64.21645289,67.64909982,0,0,4.687343406
LOC_Os01g02290,105.6461664,94.63477268,86.97741406,19.82992416,3.939592985,19.68684231
LOC_Os01g19820,249.2165977,204.4787053,68.72289506,3.30498736,53.5784646,10.31215549
LOC_Os05g28510,579.6994773,682.7222886,561.0580104,326.0920862,345.8962641,251.2416066
LOC_Os07g41820,935.9166795,922.6890336,815.5474812,478.1215048,491.6612045,560.6062714
LOC_Os01g09550,96.16510021,32.10822644,122.4126568,0,0,13.12456154
LOC_Os11g10770,387.3692769,523.871063,282.4081469,202.7058914,130.0065685,143.4327082
LOC_Os01g32280,326.4195655,319.3923578,363.4796871,131.0978319,159.9474752,153.7448637
LOC_Os01g63010,288.4953006,236.5869317,197.0414257,2.203324907,0,16.87443626
LOC_Os06g10200,100.2284143,21.96878651,83.75602835,0,10.24294176,0.937468681
LOC_Os03g02685,337.2550697,69.28617285,217.4435351,42.96483568,3.939592985,48.74837143
LOC_Os12g06490,464.5722447,378.5390907,644.2771412,274.3139509,166.250824,203.4307038
LOC_Os08g41380,90.74734808,130.1228124,30.60316421,8.813299627,6.303348776,15.93696758
LOC_Os06g07030,251.9254738,174.0603855,234.0873613,92.53964608,47.27511582,74.9974945
LOC_Os08g32690,540.4207744,376.8491841,743.0663028,160.8427182,288.3782065,245.6167945
LOC_Os01g64520,670.4468254,648.9241555,493.4089106,361.3452847,276.5594275,252.1790753
LOC_Os08g38020,29.79763668,11.82934658,27.91867612,0,0,0
LOC_Os01g01040,1002.284143,841.5735142,815.5474812,507.866391,468.0236466,537.1695544
LOC_Os02g04710,311.5207471,302.4932912,325.3599563,105.7595955,40.97176704,149.0575203
LOC_Os10g38040,88.03847202,128.4329058,179.3238043,18.72826171,0.787918597,29.9989978
LOC_Os06g16380,362.9893923,270.3850648,259.3215493,153.131081,71.70059233,94.68433681
LOC_Os08g08860,83.97515793,8.449533275,32.21385706,0,2.363755791,0.937468681
LOC_Os10g40934,28.44319865,77.73570613,231.9397708,5.508312267,12.60669755,22.49924835
LOC_Os10g27174,6937.431595,6553.458008,7505.828695,4573.000844,5353.906867,4330.167839
LOC_Os05g14880,83.97515793,43.93757303,16.64382615,1.101662453,4.727511582,0
LOC_Os09g09930,373.8248966,481.6233967,527.7703581,131.0978319,274.9835904,156.5572698
LOC_Os01g17190,704.3077761,919.3092203,738.2342243,354.73531,365.594229,509.9829626
LOC_Os10g41420,48.75976912,60.83663958,48.32078559,1.101662453,5.515430179,6.562280769
LOC_Os11g05650,318.2929373,248.4162783,449.9202036,129.9961695,85.09520848,163.1195505
LOC_Os01g64820,24.37988456,13.51925324,30.06626659,0,0,0
LOC_Os02g27740,44.69645502,40.55775972,62.81702126,1.101662453,7.091267373,1.874937363
LOC_Os04g41350,44.69645502,23.65869317,18.254519,0,0,0.937468681
LOC_Os03g18420,411.7491614,332.911611,384.4186942,189.485942,174.1300099,157.4947385
LOC_Os10g34710,1167.525583,990.2852998,708.7048553,427.4450319,613.7885871,398.4241895
LOC_Os10g33690,96.16510021,121.6732792,112.2116021,16.5249368,26.0013137,30.93646648
LOC_Os07g32010,67.72190155,43.93757303,106.8426259,0,13.39461615,2.812406044
LOC_Os09g39640,121.8994228,118.2934658,199.1890161,37.45652341,15.75837194,47.81090275
LOC_Os02g50810,70.43077761,106.4641193,92.34639023,5.508312267,20.48588352,16.87443626
LOC_Os06g08560,83.97515793,177.4401988,166.4382615,28.64322379,0,20.62431099
LOC_Os02g06230,43.34201699,30.41831979,2.684488088,0,0,0
LOC_Os01g37750,16.25325637,160.5411322,81.07154026,8.813299627,2.363755791,13.12456154
LOC_Os06g36030,20.31657047,38.86785306,25.77108565,0,0,0.937468681
LOC_Os04g36050,992.8030768,1046.052219,1103.324604,670.9124341,644.5174123,466.8594033
LOC_Os11g05860,652.839131,1211.663072,852.5934168,449.478281,338.8049967,532.482211
LOC_Os02g31080,158.4692496,101.3943993,75.70256409,0,7.091267373,27.18659176
LOC_Os04g41870,189.6213243,136.8824391,206.1686852,0,19.69796492,49.68584011
LOC_Os10g07480,10.83550425,32.10822644,45.09939988,0,0,0.937468681
LOC_Os04g46960,1125.538004,1532.745336,980.9119474,309.5671494,575.9684944,783.7238176
LOC_Os07g08660,735.4598509,561.0490095,757.5625385,285.3305754,416.8089378,348.7383494
LOC_Os03g13800,1663.249902,1620.620482,1478.616039,941.9213976,1117.268571,913.0944956
LOC_Os08g44340,100.2284143,116.6035592,137.9826877,27.54156133,30.72882528,30.93646648
LOC_Os12g37419,880.3847202,604.9865825,930.4435714,453.8849308,294.6815553,455.6097791
LOC_Os10g42820,86.68403399,67.5962662,135.2981996,18.72826171,23.63755791,10.31215549
LOC_Os10g26620,376.5337726,305.8731046,543.8772867,51.77813531,2.363755791,5.624812088
LOC_Os03g47930,159.8236877,126.7429991,155.7003091,30.84654869,24.42547651,58.12305824
LOC_Os03g20330,411.7491614,567.8086361,771.5218766,131.0978319,269.4681602,305.6147901
LOC_Os05g51830,1741.807308,1644.279175,2503.016693,1194.202099,1207.879209,1100.588232
LOC_Os03g20530,341.3183838,337.981331,418.2432441,134.4028193,83.51937128,202.4932352
LOC_Os10g15310,220.7733991,229.8273051,234.6242589,31.94821115,110.3086036,55.3106522
LOC_Os04g43360,16.25325637,25.34859982,24.16039279,0,0,0
LOC_Os09g33520,48.75976912,13.51925324,24.16039279,0,0,0.937468681
LOC_Os02g55250,18.96213243,20.27887986,26.30798326,0,0,0
LOC_Os04g39350,147.6337454,337.981331,280.797454,38.55818587,113.460278,67.49774505
LOC_Os03g40170,31.15207471,5.069719965,34.36144753,0,0,0
LOC_Os02g08480,269.5331682,420.7867571,316.7695944,175.1643301,122.1273825,107.8088983
LOC_Os09g04290,78.5574058,65.90635954,84.82982359,17.62659925,0.787918597,2.812406044
LOC_Os03g30780,35.21538881,32.10822644,16.64382615,0,0.787918597,0
LOC_Os03g06440,146.2793074,91.25495937,74.62876885,25.33823643,22.06172072,17.81190494
LOC_Os04g55940,200.4568286,184.1998254,172.8810329,73.81138437,63.03348776,33.74887253
LOC_Os02g03320,50.11420715,8.449533275,12.34864521,0,0,0
LOC_Os02g01250,560.7373449,452.8949835,380.6604109,207.1125412,197.7675678,253.1165439
LOC_Os03g16060,51.46864518,43.93757303,120.801964,5.508312267,14.18253475,6.562280769
LOC_Os04g38480,1583.338058,1368.824391,1668.677796,579.4744505,1138.542373,743.4126643
LOC_Os01g18850,195.0390765,172.3704788,258.2477541,41.86317323,83.51937128,74.9974945
LOC_Os01g16240,795.0551242,738.4892082,699.5775958,406.5134453,294.6815553,470.609278
LOC_Os02g30140,55.53195927,57.45682627,64.42771412,9.91496208,0,2.812406044
LOC_Os03g17860,150.3426214,125.0530925,201.8735042,18.72826171,36.24425546,61.87293297
LOC_Os06g11610,32.50651275,79.42561278,10.20105474,2.203324907,0,1.874937363
LOC_Os03g60340,23.02544653,54.07701296,10.73795235,1.101662453,0,0
LOC_Os03g19780,37.92426487,8.449533275,21.47590471,0,0,0
LOC_Os03g60430,18.96213243,92.94486602,23.08659756,4.406649813,1.575837194,0.937468681
LOC_Os04g33900,62.30414943,79.42561278,61.74322603,1.101662453,13.39461615,6.562280769
LOC_Os10g22450,39.2787029,67.5962662,6.442771412,0,0,1.874937363
LOC_Os09g39500,533.6485842,383.6088107,522.401382,209.3158661,278.9231833,179.9939868
LOC_Os06g10560,12.18994228,11.82934658,44.02560465,0,0,0
LOC_Os03g53110,555.3195927,577.948076,546.5617748,334.9053858,244.2547651,294.3651659
LOC_Os02g18550,1866.415607,1367.134484,1864.645426,1050.98598,1050.29549,1037.77783
LOC_Os06g11320,73.13965368,119.9833725,89.66190215,27.54156133,13.39461615,7.49974945
LOC_Os12g12950,48.75976912,16.89906655,5.368976176,0,0,0
LOC_Os01g43380,1961.226269,1307.987751,1637.000836,805.3152534,1126.723594,897.157528
LOC_Os07g13530,873.61253,948.0376335,669.5113292,276.5172758,494.0249603,463.1095286
LOC_Os05g34800,70.43077761,65.90635954,91.272595,7.711637173,0,13.12456154
LOC_Os07g09600,2142.720965,2146.181452,2333.893944,1335.214893,1444.254788,1581.509665
LOC_Os02g38340,41.98757896,23.65869317,17.18072376,0,0,0.937468681
LOC_Os01g09700,31.15207471,13.51925324,20.40210947,0,0,0
LOC_Os05g34780,75.84852974,79.42561278,102.0105474,14.32161189,12.60669755,0
LOC_Os11g01830,14.89881834,37.17794641,13.95933806,0,0,0
LOC_Os01g25610,399.5592192,539.0802229,503.6099654,185.0792922,271.0439974,233.4297016
LOC_Os01g13660,513.3320138,370.0895574,600.7884341,234.6541026,230.0722303,251.2416066
LOC_Os07g49020,40.63314093,8.449533275,18.254519,0,0,0
LOC_Os05g51590,219.418961,388.6785306,303.347154,59.48977248,137.0978359,121.8709286
LOC_Os08g16255,37.92426487,30.41831979,3.221385706,0,0,0
LOC_Os03g49500,601.3704858,659.0635954,649.1092197,365.7519345,375.8371708,287.8028852
LOC_Os07g32660,29.79763668,27.03850648,9.1272595,0,0,0
LOC_Os07g44730,59.59527337,28.72841313,92.34639023,2.203324907,0,9.374686813
LOC_Os03g22730,383.3059628,527.2508764,341.4668848,187.2826171,195.4038121,66.56027637
LOC_Os02g27620,29.79763668,42.24766637,91.80949262,1.101662453,8.667104567,1.874937363
LOC_Os05g43240,112.4183566,25.34859982,146.5730496,20.93158661,0.787918597,3.749874725
LOC_Os06g05890,472.6988728,383.6088107,420.9277322,217.0275033,223.7688815,179.9939868
LOC_Os08g01850,257.3432259,324.4620778,167.5120567,90.33632117,105.581092,61.87293297
LOC_Os11g36200,184.2035722,70.97607951,114.3591926,6.60997472,0,29.9989978
LOC_Os03g15230,181.4946962,138.5723457,182.54519,1.101662453,40.97176704,37.49874725
LOC_Os10g25010,410.3947234,265.3153448,383.344899,116.7762201,192.2521377,124.6833346
LOC_Os11g43560,37.92426487,28.72841313,15.03313329,0,0,0.937468681
LOC_Os03g56810,766.6119256,799.3258478,821.9902526,298.5505249,550.7550993,367.4877231
LOC_Os01g36620,60.9497114,121.6732792,75.16566647,16.5249368,18.91004633,6.562280769
LOC_Os11g36340,56.8863973,101.3943993,184.1558829,22.03324907,22.84963931,1.874937363
LOC_Os01g48610,77.20296777,108.1540259,235.6980541,47.37148549,14.97045334,22.49924835
LOC_Os01g40499,58.24083534,8.449533275,58.52184032,3.30498736,1.575837194,0
LOC_Os01g14640,18.96213243,35.48803975,10.73795235,0,0,0
LOC_Os05g48040,111.0639185,128.4329058,105.7688307,1.101662453,31.51674388,14.9994989
LOC_Os09g34130,136.7982411,196.029172,128.3185306,58.38811003,39.39592985,19.68684231
LOC_Os01g54370,33.86095078,0,78.38705218,0,0,0.937468681
LOC_Os02g47450,207.2290188,223.0676785,226.033897,14.32161189,74.85226671,76.87243187
LOC_Os08g15204,600.0160478,476.5536767,480.5233678,255.5856892,274.1956718,277.4907297
LOC_Os11g42800,14.89881834,57.45682627,27.3817785,0,1.575837194,0
LOC_Os03g01230,235.6722174,351.5005842,244.8253136,120.0812074,116.6119524,98.43421154
LOC_Os02g07010,140.8615552,103.084306,119.1912711,45.16816059,16.54629054,19.68684231
LOC_Os06g43650,1427.577685,1703.425908,1601.565593,1050.98598,882.4688286,1048.089986
LOC_Os01g07760,6390.238631,6171.539104,5168.176467,3628.876121,4233.486622,4197.984755
LOC_Os03g59020,2474.558283,1911.284427,2163.697399,1185.3888,1524.622485,1419.327583
LOC_Os06g02144,1866.415607,2876.221127,2366.644699,1431.059527,1545.108369,1419.327583
LOC_Os08g44460,482.1799391,459.6546102,455.2891798,265.5006513,233.2239047,216.5552654
LOC_Os06g36160,1091.677053,1250.530925,1113.525659,727.0972192,735.9159696,677.7898566
LOC_Os09g04300,261.40654,131.8127191,248.583597,91.43798363,49.63887161,64.68533901
LOC_Os11g01380,590.5349815,905.7899671,799.9774503,459.393243,215.101777,395.6117835
LOC_Os02g36710,667.7379493,1086.609979,788.7026003,477.0198423,469.5994838,423.7358439
LOC_Os09g12230,69.07633958,65.90635954,118.6543735,0,11.03086036,15.93696758
LOC_Os01g16110,185.5580103,118.2934658,253.4156755,68.30307211,34.66841827,60.93546428
LOC_Os02g33710,3035.295628,2325.311557,2335.504637,1825.454685,1567.958008,1519.636732
LOC_Os01g13420,763.9030495,383.6088107,396.7673394,247.874052,241.1030907,173.431706
LOC_Os10g39810,698.890024,730.039675,549.2462629,328.2954111,341.1687525,395.6117835
LOC_Os11g14140,11189.01257,6729.2083,9142.829531,6508.621774,5349.967274,4956.396918
LOC_Os06g48780,1557.603736,1373.894111,1498.481251,775.5703672,1059.750513,888.7203099
LOC_Os08g27170,21.6710085,65.90635954,18.79141662,0,2.363755791,0
LOC_Os03g48840,78.5574058,86.1852394,88.05120929,14.32161189,6.303348776,22.49924835
LOC_Os08g39630,3745.021156,3075.630112,2878.308128,2303.57619,2167.56406,1718.380093
LOC_Os03g25450,180.1402581,116.6035592,262.0060374,56.18478512,32.30466248,71.24761978
LOC_Os11g02080,513.3320138,224.7575851,339.3192944,78.21803419,196.9796492,80.62230659
LOC_Os07g43710,41.98757896,81.11551944,13.42244044,1.101662453,4.727511582,0
LOC_Os01g29180,127.3171749,135.1925324,93.95708309,34.15153605,4.727511582,25.31165439
LOC_Os09g03990,111.0639185,47.31738634,45.6362975,13.21994944,4.727511582,8.437218132
LOC_Os06g35550,89.39291005,119.9833725,122.4126568,0,11.81877895,28.12406044
LOC_Os11g25260,24.37988456,64.21645289,19.86521185,0,0,2.812406044
LOC_Os05g37190,17.6076944,33.7981331,26.84488088,0,0,0.937468681
LOC_Os08g14640,235.6722174,324.4620778,270.0595017,134.4028193,114.2481966,89.05952472
LOC_Os05g32530,85.32959596,131.8127191,70.33358791,3.30498736,28.36506949,4.687343406
LOC_Os02g05830,55.53195927,52.3871063,32.21385706,5.508312267,3.151674388,4.687343406
LOC_Os06g42730,79.91184383,37.17794641,32.75075468,4.406649813,5.515430179,0
LOC_Os04g39610,20.31657047,23.65869317,33.28765229,0,0,0.937468681
LOC_Os08g44200,195.0390765,344.7409576,138.5195854,81.52302155,62.24556916,75.93496318
LOC_Os09g16790,60.9497114,8.449533275,3.221385706,0,0,0
LOC_Os01g24480,35.21538881,49.00729299,51.00527368,6.60997472,0.787918597,0
LOC_Os09g22440,582.4083534,621.885649,520.7906891,328.2954111,275.7715089,326.2391011
LOC_Os07g46370,2145.429841,2137.731919,2108.396944,1290.046733,1232.304686,1616.196007
LOC_Os04g51160,10.83550425,8.449533275,46.17319512,0,0,0
LOC_Os03g04750,1277.235063,1237.011671,1671.362284,913.2781738,799.737376,844.6592818
LOC_Os02g04130,353.5083261,542.4600363,360.2583014,2.203324907,34.66841827,59.9979956
LOC_Os11g05490,345.3816979,275.4547848,351.6679396,4.406649813,0.787918597,37.49874725
LOC_Os02g38050,4434.430114,4792.575274,4784.294671,3277.445799,3060.275831,3503.320462
LOC_Os12g43930,476.7621869,474.8637701,566.4269866,332.7020609,154.432045,187.4937363
LOC_Os04g48810,31.15207471,16.89906655,13.42244044,0,0,0
LOC_Os04g53620,10396.66633,10235.76461,9621.742206,6085.583392,7747.603564,7322.56787
LOC_Os02g52300,348.090574,339.6712377,347.3727586,185.0792922,158.371638,144.3701769
LOC_Os09g24310,1.354438031,47.31738634,23.08659756,0,0,0
LOC_Os07g42395,576.9906012,474.8637701,492.3351154,199.4009041,312.803683,256.8664187
LOC_Os12g43580,74.49409171,55.76691961,94.49398071,0,15.75837194,0.937468681
LOC_Os05g03190,89.39291005,224.7575851,127.2447354,39.65984832,41.75968564,37.49874725
LOC_Os04g27060,196.3935145,211.2383319,695.2824148,1.101662453,0,17.81190494
LOC_Os06g09630,70.43077761,131.8127191,56.37424985,0,0,16.87443626
LOC_Os05g23393,150.3426214,135.1925324,175.565521,46.26982304,55.15430179,47.81090275
LOC_Os03g05780,111.0639185,177.4401988,120.801964,40.76151077,38.60801125,39.37368461
LOC_Os09g30412,3065.093264,2844.1129,3109.174104,1915.791006,1958.765632,2268.674209
LOC_Os05g06310,766.6119256,736.7993016,801.5881431,351.4303226,362.4425546,538.1070231
