,Distance,Treatment,time,mean,se
9091,64.828,0 min,15 min,25.37825,2.959377969
9092,64.943,0 min,15 min,25.481425,3.151171636
9093,65.057,0 min,15 min,25.267025,2.994104741
9094,65.172,0 min,15 min,25.438325,3.13255494
9095,65.287,0 min,15 min,25.3064,2.989143437
9096,65.402,0 min,15 min,25.298925,2.891612492
9097,65.517,0 min,15 min,25.5115,2.888299876
9098,65.632,0 min,15 min,25.411125,2.699254916
9099,65.747,0 min,15 min,25.706575,2.794769486
9100,65.862,0 min,15 min,25.6929,2.720034126
9101,65.977,0 min,15 min,25.864,2.740685224
9102,66.092,0 min,15 min,26.0726,2.742330762
9103,66.207,0 min,15 min,25.9431,2.564426154
9104,66.322,0 min,15 min,26.18065,2.597013688
9105,66.437,0 min,15 min,25.93985,2.417272588
9106,66.552,0 min,15 min,25.8851,2.446234239
9107,66.667,0 min,15 min,25.768625,2.445898179
9108,66.782,0 min,15 min,25.422975,2.367565681
9109,66.897,0 min,15 min,25.5995,2.46527754
9110,67.011,0 min,15 min,25.392725,2.363325739
9111,67.126,0 min,15 min,25.56775,2.433792792
9112,67.241,0 min,15 min,25.628425,2.455810875
9113,67.356,0 min,15 min,25.492425,2.460140836
9114,67.471,0 min,15 min,25.763025,2.629373463
9115,67.586,0 min,15 min,25.6003,2.583336545
9116,67.701,0 min,15 min,25.839375,2.718429787
9117,67.816,0 min,15 min,25.84625,2.726608825
9118,67.931,0 min,15 min,25.819275,2.689690722
9119,68.046,0 min,15 min,26.09145,2.847047158
9120,68.161,0 min,15 min,25.872725,2.715197055
9121,68.276,0 min,15 min,26.117675,2.875653646
9122,68.391,0 min,15 min,26.0563,2.837884685
9123,68.506,0 min,15 min,26.03215,2.802838922
9124,68.621,0 min,15 min,26.19615,2.996668713
9125,68.736,0 min,15 min,25.99145,2.929260991
9126,68.851,0 min,15 min,26.30545,3.235978215
9127,68.966,0 min,15 min,26.30985,3.298395693
9128,69.08,0 min,15 min,26.436975,3.426127129
9129,69.195,0 min,15 min,26.616875,3.676232827
9130,69.31,0 min,15 min,26.4876,3.58552612
9131,69.425,0 min,15 min,26.6945,3.793837576
9132,69.54,0 min,15 min,26.50535,3.560032253
9133,69.655,0 min,15 min,26.513,3.464950261
9134,69.77,0 min,15 min,26.534875,3.410037331
9135,69.885,0 min,15 min,26.346425,3.10226209
9136,70,0 min,15 min,26.728275,3.309935099
9137,70.115,0 min,15 min,26.755075,3.165106944
9138,70.23,0 min,15 min,27.07715,3.337896962
9139,70.345,0 min,15 min,27.393625,3.485050121
9140,70.46,0 min,15 min,27.4802,3.430366975
9141,70.575,0 min,15 min,27.99785,3.738480637
9142,70.69,0 min,15 min,28.089,3.569380972
9143,70.805,0 min,15 min,28.493725,3.696299835
9144,70.92,0 min,15 min,28.758,3.636609256
9145,71.034,0 min,15 min,28.845675,3.409045036
9146,71.149,0 min,15 min,29.2495,3.481534621
9147,71.264,0 min,15 min,29.176525,3.147373146
9148,71.379,0 min,15 min,29.40075,3.222795026
9149,71.494,0 min,15 min,29.297,3.092133809
9150,71.609,0 min,15 min,29.125225,2.949348565
9151,71.724,0 min,15 min,29.214675,3.109086574
9152,71.839,0 min,15 min,28.77175,2.83469917
9153,71.954,0 min,15 min,28.845725,3.018305784
9154,72.069,0 min,15 min,28.616175,2.939729809
9155,72.184,0 min,15 min,28.4167,2.874147023
9156,72.299,0 min,15 min,28.355825,2.934423164
9157,72.414,0 min,15 min,27.808575,2.630965502
9158,72.529,0 min,15 min,27.718575,2.670690943
9159,72.644,0 min,15 min,27.327525,2.393822849
9160,72.759,0 min,15 min,27.20315,2.255293663
9161,72.874,0 min,15 min,27.2407,2.244758175
9162,72.989,0 min,15 min,26.92615,2.003086846
9163,73.103,0 min,15 min,27.09155,2.160429865
9164,73.218,0 min,15 min,26.81645,1.992154312
9165,73.333,0 min,15 min,26.87395,1.99262452
9166,73.448,0 min,15 min,26.990125,2.017655614
9167,73.563,0 min,15 min,26.91245,1.78079161
9168,73.678,0 min,15 min,27.350275,1.940879396
9169,73.793,0 min,15 min,27.404475,1.751728251
9170,73.908,0 min,15 min,27.75575,1.831096379
9171,74.023,0 min,15 min,27.932675,1.907981545
9172,74.138,0 min,15 min,27.8686,1.778320748
9173,74.253,0 min,15 min,28.098125,1.910395074
9174,74.368,0 min,15 min,27.889725,1.662985253
9175,74.483,0 min,15 min,28.055675,1.658062471
9176,74.598,0 min,15 min,28.046875,1.592340167
9177,74.713,0 min,15 min,27.88895,1.563292128
9178,74.828,0 min,15 min,28.052775,1.735388522
9179,74.943,0 min,15 min,27.756025,1.689522785
9180,75.057,0 min,15 min,27.88985,1.790886921
9181,75.172,0 min,15 min,27.8052,1.754939878
9182,75.287,0 min,15 min,27.64395,1.707377538
9183,75.402,0 min,15 min,27.798,1.778449087
9184,75.517,0 min,15 min,27.52045,1.597602204
9185,75.632,0 min,15 min,27.7491,1.626051359
9186,75.747,0 min,15 min,27.67565,1.450668674
9187,75.862,0 min,15 min,27.644275,1.303294621
9188,75.977,0 min,15 min,27.830925,1.298361517
9189,76.092,0 min,15 min,27.615825,1.074574618
9190,76.207,0 min,15 min,27.7977,1.12022696
9191,76.322,0 min,15 min,27.534675,0.994504079
9192,76.437,0 min,15 min,27.353825,1.033075307
9193,76.552,0 min,15 min,27.19725,1.169554002
9194,76.667,0 min,15 min,26.627025,1.354335505
9195,76.782,0 min,15 min,26.611925,1.529978582
9196,76.897,0 min,15 min,26.222225,1.718551152
9197,77.011,0 min,15 min,26.220675,1.893660426
9198,77.126,0 min,15 min,26.3728,2.051868176
9199,77.241,0 min,15 min,26.25875,2.057141679
9200,77.356,0 min,15 min,26.6126,2.129608309
9201,77.471,0 min,15 min,26.451225,2.007686857
9202,77.586,0 min,15 min,26.5557,1.966833097
9203,77.701,0 min,15 min,26.517325,1.933479766
9204,77.816,0 min,15 min,26.238975,1.898020742
9205,77.931,0 min,15 min,26.292175,2.059767951
9206,78.046,0 min,15 min,25.927675,2.132320427
9207,78.161,0 min,15 min,25.996,2.325654892
9208,78.276,0 min,15 min,25.91505,2.520443427
9209,78.391,0 min,15 min,25.8182,2.630249105
9210,78.506,0 min,15 min,26.061225,2.842107473
9211,78.621,0 min,15 min,25.8778,2.839574197
9212,78.736,0 min,15 min,26.1295,3.004004877
9213,78.851,0 min,15 min,26.150475,3.123767971
9214,78.966,0 min,15 min,26.242875,3.227995108
9215,79.08,0 min,15 min,26.51785,3.47999006
9216,79.195,0 min,15 min,26.411075,3.46559012
9217,79.31,0 min,15 min,26.8073,3.781374552
9218,79.425,0 min,15 min,27.012075,3.981516186
9219,79.54,0 min,15 min,27.357425,4.349395422
9220,79.655,0 min,15 min,27.89525,4.936907785
9221,79.77,0 min,15 min,27.996275,5.180636546
9222,79.885,0 min,15 min,28.37415,5.714181097
9223,80,0 min,15 min,28.252525,5.788452534
9224,80.115,0 min,15 min,28.0633,5.874824447
9225,80.23,0 min,15 min,27.8909,5.893915909
9226,80.345,0 min,15 min,27.384225,5.628953546
9227,80.46,0 min,15 min,27.38245,5.802560083
9228,80.575,0 min,15 min,26.951025,5.549136746
9229,80.69,0 min,15 min,26.76225,5.534727741
9230,80.805,0 min,15 min,26.6317,5.513476822
9231,80.92,0 min,15 min,26.203525,5.273621391
9232,81.034,0 min,15 min,26.26955,5.418995509
9233,81.149,0 min,15 min,25.903225,5.212568171
9234,81.264,0 min,15 min,25.934475,5.335137379
9235,81.379,0 min,15 min,25.93265,5.403038433
9236,81.494,0 min,15 min,25.6999,5.312038504
9237,81.609,0 min,15 min,25.816875,5.506772617
9238,81.724,0 min,15 min,25.342025,5.258455874
9239,81.839,0 min,15 min,25.23445,5.330040265
9240,81.954,0 min,15 min,24.86195,5.26584319
9241,82.069,0 min,15 min,24.385725,5.125081645
9242,82.184,0 min,15 min,24.2956,5.301611887
9243,82.299,0 min,15 min,23.714675,5.053291761
9244,82.414,0 min,15 min,23.63745,5.186859819
9245,82.529,0 min,15 min,23.211825,5.06380562
9246,82.644,0 min,15 min,22.836525,4.894911506
9247,82.759,0 min,15 min,22.74655,5.000235759
9248,82.874,0 min,15 min,22.27255,4.684290008
9249,82.989,0 min,15 min,22.258175,4.809124412
9250,83.103,0 min,15 min,21.913025,4.651955155
9251,83.218,0 min,15 min,21.72435,4.575794308
9252,83.333,0 min,15 min,21.699475,4.664655218
9253,83.448,0 min,15 min,21.3529,4.340075834
9254,83.563,0 min,15 min,21.46065,4.518128323
9255,83.678,0 min,15 min,21.150375,4.289128468
9256,83.793,0 min,15 min,21.052225,4.25498715
9257,83.908,0 min,15 min,21.1169,4.308958026
9258,84.023,0 min,15 min,20.90495,4.054352531
9259,84.138,0 min,15 min,21.110275,4.251048191
9260,84.253,0 min,15 min,20.86115,4.028120292
9261,84.368,0 min,15 min,20.8212,4.053641249
9262,84.483,0 min,15 min,20.787125,4.058368024
9263,84.598,0 min,15 min,20.540175,3.834842923
9264,84.713,0 min,15 min,20.74455,4.017700852
9265,84.828,0 min,15 min,20.4956,3.76140754
9266,84.943,0 min,15 min,20.49715,3.827154106
9267,85.057,0 min,15 min,20.409575,3.768105467
9268,85.172,0 min,15 min,20.118175,3.579498576
9269,85.287,0 min,15 min,20.273725,3.727476086
9270,85.402,0 min,15 min,19.947975,3.458937493
9271,85.517,0 min,15 min,20.088825,3.596087073
9272,85.632,0 min,15 min,20.02685,3.546064201
9273,85.747,0 min,15 min,19.81295,3.431353562
9274,85.862,0 min,15 min,20.006675,3.582258586
9275,85.977,0 min,15 min,19.7023,3.33149444
9276,86.092,0 min,15 min,19.89395,3.442933765
9277,86.207,0 min,15 min,19.773325,3.326005341
9278,86.322,0 min,15 min,19.6757,3.239317887
9279,86.437,0 min,15 min,19.857525,3.341364796
9280,86.552,0 min,15 min,19.579375,3.138631605
9281,86.667,0 min,15 min,19.81105,3.278321321
9282,86.782,0 min,15 min,19.654025,3.18566194
9283,86.897,0 min,15 min,19.6666,3.158398659
9284,87.011,0 min,15 min,19.8395,3.245666187
9285,87.126,0 min,15 min,19.63155,3.051740657
9286,87.241,0 min,15 min,19.9038,3.189004086
9287,87.356,0 min,15 min,19.699975,3.068500242
9288,87.471,0 min,15 min,19.74385,3.056395519
9289,87.586,0 min,15 min,19.816025,3.116977985
9290,87.701,0 min,15 min,19.622875,2.921841866
9291,87.816,0 min,15 min,19.890975,3.034397356
9292,87.931,0 min,15 min,19.762475,2.872228567
9293,88.046,0 min,15 min,19.89455,2.8849263
9294,88.161,0 min,15 min,19.91775,2.890441938
9295,88.276,0 min,15 min,19.753225,2.7220489
9296,88.391,0 min,15 min,20.0745,2.864034714
9297,88.506,0 min,15 min,19.98875,2.694248735
9298,88.621,0 min,15 min,20.2315,2.780803564
9299,88.736,0 min,15 min,20.3429,2.787025578
9300,88.851,0 min,15 min,20.281625,2.699943772
9301,88.966,0 min,15 min,20.579475,2.848746221
9302,89.08,0 min,15 min,20.428625,2.685512579
9303,89.195,0 min,15 min,20.704925,2.789859612
9304,89.31,0 min,15 min,20.77195,2.721285094
9305,89.425,0 min,15 min,20.68515,2.636635263
9306,89.54,0 min,15 min,20.912025,2.743001163
9307,89.655,0 min,15 min,20.712775,2.567131959
9308,89.77,0 min,15 min,21.0016,2.670571219
9309,89.885,0 min,15 min,21.0428,2.600903027
9310,90,0 min,15 min,21.05455,2.572974433
9311,90.115,0 min,15 min,21.332275,2.657292347
9312,90.23,0 min,15 min,21.171925,2.500187645
9313,90.345,0 min,15 min,21.522025,2.581138739
9314,90.46,0 min,15 min,21.5011,2.46435567
9315,90.575,0 min,15 min,21.58045,2.42786461
9316,90.69,0 min,15 min,21.84495,2.472213341
9317,90.805,0 min,15 min,21.75205,2.32499784
9318,90.92,0 min,15 min,22.165475,2.406514019
9319,91.034,0 min,15 min,22.1007,2.278500887
9320,91.149,0 min,15 min,22.24395,2.243034412
9321,91.264,0 min,15 min,22.460425,2.220901152
9322,91.379,0 min,15 min,22.443475,2.061727655
9323,91.494,0 min,15 min,22.890175,2.092052654
9324,91.609,0 min,15 min,22.83865,1.97423395
9325,91.724,0 min,15 min,23.1338,1.96359604
9326,91.839,0 min,15 min,23.403225,1.956080173
9327,91.954,0 min,15 min,23.512675,1.855462839
9328,92.069,0 min,15 min,24.02875,1.883952623
9329,92.184,0 min,15 min,24.064275,1.801838114
9330,92.299,0 min,15 min,24.500575,1.82573277
9331,92.414,0 min,15 min,24.79215,1.848263635
9332,92.529,0 min,15 min,25.003275,1.873492479
9333,92.644,0 min,15 min,25.556425,1.920479559
9334,92.759,0 min,15 min,25.640525,1.9496723
9335,92.874,0 min,15 min,26.157575,2.023978694
9336,92.989,0 min,15 min,26.455675,2.129500388
9337,93.103,0 min,15 min,26.6816,2.243471529
9338,93.218,0 min,15 min,27.157325,2.297720721
9339,93.333,0 min,15 min,27.21135,2.404983805
9340,93.448,0 min,15 min,27.70635,2.476558787
9341,93.563,0 min,15 min,27.947175,2.597217807
9342,93.678,0 min,15 min,28.216325,2.707061401
9343,93.793,0 min,15 min,28.68875,2.781447687
9344,93.908,0 min,15 min,28.7187,2.926522028
9345,94.023,0 min,15 min,29.21225,2.969328935
9346,94.138,0 min,15 min,29.3839,3.091855758
9347,94.253,0 min,15 min,29.671875,3.160136953
9348,94.368,0 min,15 min,30.07765,3.21061217
9349,94.483,0 min,15 min,30.038975,3.320964127
9350,94.598,0 min,15 min,30.465725,3.293394349
9351,94.713,0 min,15 min,30.433175,3.337924259
9352,94.828,0 min,15 min,30.621225,3.31845124
9353,94.943,0 min,15 min,30.838425,3.310717488
9354,95.057,0 min,15 min,30.766125,3.38711487
9355,95.172,0 min,15 min,31.24595,3.355566006
9356,95.287,0 min,15 min,31.261475,3.393750541
9357,95.402,0 min,15 min,31.57405,3.307241391
9358,95.517,0 min,15 min,31.768025,3.254836011
9359,95.632,0 min,15 min,31.681925,3.283133101
9360,95.747,0 min,15 min,32.064375,3.18258665
9361,95.862,0 min,15 min,31.89915,3.198610668
9362,95.977,0 min,15 min,32.187775,3.046818468
9363,96.092,0 min,15 min,32.330475,2.888547261
9364,96.207,0 min,15 min,32.32975,2.769565364
9365,96.322,0 min,15 min,32.645675,2.526860431
9366,96.437,0 min,15 min,32.4474,2.494340866
9367,96.552,0 min,15 min,32.7053,2.28678925
9368,96.667,0 min,15 min,32.694825,2.177317581
9369,96.782,0 min,15 min,32.646575,2.096184829
9370,96.897,0 min,15 min,32.8474,1.878469794
9371,97.011,0 min,15 min,32.544875,1.843702629
9372,97.126,0 min,15 min,32.7442,1.610496555
9373,97.241,0 min,15 min,32.6777,1.490744753
9374,97.356,0 min,15 min,32.733525,1.337122566
9375,97.471,0 min,15 min,32.9696,1.143253131
9376,97.586,0 min,15 min,32.8008,1.062083973
9377,97.701,0 min,15 min,33.087675,0.97348122
9378,97.816,0 min,15 min,32.97265,0.9350602
9379,97.931,0 min,15 min,32.99335,0.99231405
9380,98.046,0 min,15 min,33.100825,1.180865359
9381,98.161,0 min,15 min,32.9082,1.175443255
9382,98.276,0 min,15 min,33.232325,1.494170409
9383,98.391,0 min,15 min,33.167025,1.525253545
9384,98.506,0 min,15 min,33.345825,1.748422481
9385,98.621,0 min,15 min,33.57095,1.999978922
9386,98.736,0 min,15 min,33.48995,2.066698211
9387,98.851,0 min,15 min,33.837325,2.429811737
9388,98.966,0 min,15 min,33.687725,2.409934215
9389,99.08,0 min,15 min,33.832975,2.643448506
9390,99.195,0 min,15 min,33.942175,2.781941564
9391,99.31,0 min,15 min,33.86215,2.773152864
9392,99.425,0 min,15 min,34.2194,3.068405669
9393,99.54,0 min,15 min,34.019575,3.005303052
9394,99.655,0 min,15 min,34.19435,3.265317295
9395,99.77,0 min,15 min,34.24545,3.388653538
9396,99.885,0 min,15 min,34.144425,3.429407415
9397,100,0 min,15 min,34.386475,3.68754066
9398,100.115,0 min,15 min,34.126725,3.604338174
9399,100.23,0 min,15 min,34.311325,3.841080777
9400,100.345,0 min,15 min,34.178575,3.886444241
9401,100.46,0 min,15 min,34.022325,3.909486659
9402,100.575,0 min,15 min,34.16405,4.146728944
9403,100.69,0 min,15 min,33.83295,4.014479517
9404,100.805,0 min,15 min,33.987675,4.207933346
9405,100.92,0 min,15 min,33.779025,4.142845291
9406,101.034,0 min,15 min,33.722725,4.118008252
9407,101.149,0 min,15 min,33.827075,4.258426397
9408,101.264,0 min,15 min,33.49055,4.025308519
9409,101.379,0 min,15 min,33.62095,4.162003041
9410,101.494,0 min,15 min,33.286,3.967787791
9411,101.609,0 min,15 min,33.1614,3.878929823
9412,101.724,0 min,15 min,33.128075,3.923937698
9413,101.839,0 min,15 min,32.8358,3.688355035
9414,101.954,0 min,15 min,33.08315,3.839141059
9415,102.069,0 min,15 min,32.84375,3.617360947
9416,102.184,0 min,15 min,32.8201,3.596086848
9417,102.299,0 min,15 min,32.7272,3.603615826
9418,102.414,0 min,15 min,32.3475,3.371401347
9419,102.529,0 min,15 min,32.456975,3.483893994
9420,102.644,0 min,15 min,32.1438,3.210816255
9421,102.759,0 min,15 min,32.1895,3.217893073
9422,102.874,0 min,15 min,32.150375,3.17563568
9423,102.989,0 min,15 min,31.860425,2.978222542
9424,103.103,0 min,15 min,31.94695,3.113974337
9425,103.218,0 min,15 min,31.63735,2.913076
9426,103.333,0 min,15 min,31.751825,3.029344637
9427,103.448,0 min,15 min,31.711475,2.973985187
9428,103.563,0 min,15 min,31.5447,2.859793552
9429,103.678,0 min,15 min,31.808175,3.04493245
9430,103.793,0 min,15 min,31.5602,2.847754057
9431,103.908,0 min,15 min,31.74745,3.001942357
9432,104.023,0 min,15 min,31.688975,2.912221627
9433,104.138,0 min,15 min,31.663425,2.850740241
9434,104.253,0 min,15 min,31.939025,2.989092278
9435,104.368,0 min,15 min,31.655175,2.775366287
9436,104.483,0 min,15 min,31.915125,2.96934563
9437,104.598,0 min,15 min,31.8121,2.875877583
9438,104.713,0 min,15 min,31.819825,2.841584041
9439,104.828,0 min,15 min,32.0509,2.944525738
9440,104.943,0 min,15 min,31.844575,2.784560294
9441,105.057,0 min,15 min,32.194775,2.964280121
9442,105.172,0 min,15 min,32.057175,2.861591845
9443,105.287,0 min,15 min,32.108825,2.877239342
9444,105.402,0 min,15 min,32.274075,2.987507363
9445,105.517,0 min,15 min,32.03515,2.815423452
9446,105.632,0 min,15 min,32.3083,2.986033725
9447,105.747,0 min,15 min,32.043325,2.796666053
9448,105.862,0 min,15 min,32.09685,2.793734431
9449,105.977,0 min,15 min,32.14525,2.868995558
9450,106.092,0 min,15 min,31.926375,2.755744968
9451,106.207,0 min,15 min,32.190925,2.949543038
9452,106.322,0 min,15 min,31.92045,2.772003024
9453,106.437,0 min,15 min,32.0186,2.791613664
9454,106.552,0 min,15 min,31.99695,2.794870542
9455,106.667,0 min,15 min,31.8907,2.684727022
9456,106.782,0 min,15 min,32.155175,2.833836893
9457,106.897,0 min,15 min,31.96515,2.663096429
9458,107.011,0 min,15 min,32.21985,2.723603346
9459,107.126,0 min,15 min,32.278125,2.650501068
9460,107.241,0 min,15 min,32.256425,2.528731569
9461,107.356,0 min,15 min,32.53215,2.623143011
9462,107.471,0 min,15 min,32.32755,2.392025624
9463,107.586,0 min,15 min,32.603,2.476572508
9464,107.701,0 min,15 min,32.619175,2.390599572
9465,107.816,0 min,15 min,32.659275,2.330489099
9466,107.931,0 min,15 min,32.972325,2.436499056
9467,108.046,0 min,15 min,32.789925,2.181439338
9468,108.161,0 min,15 min,33.121275,2.229160846
9469,108.276,0 min,15 min,33.18785,2.059842295
9470,108.391,0 min,15 min,33.370475,2.013539425
9471,108.506,0 min,15 min,33.701225,2.099960348
9472,108.621,0 min,15 min,33.524525,1.910071511
9473,108.736,0 min,15 min,33.811375,2.079102442
9474,108.851,0 min,15 min,33.71535,1.954621457
9475,108.966,0 min,15 min,33.84665,1.978941803
9476,109.08,0 min,15 min,34.04715,2.034808355
9477,109.195,0 min,15 min,33.7984,1.846016174
9478,109.31,0 min,15 min,34.067625,1.967411011
9479,109.425,0 min,15 min,33.848225,1.743382313
9480,109.54,0 min,15 min,33.970975,1.721178995
9481,109.655,0 min,15 min,34.06465,1.690615894
9482,109.77,0 min,15 min,33.8484,1.468588028
9483,109.885,0 min,15 min,34.132125,1.551170835
9484,110,0 min,15 min,33.90665,1.276730695
9485,110.115,0 min,15 min,34.0809,1.295630908
9486,110.23,0 min,15 min,34.110425,1.26701277
9487,110.345,0 min,15 min,34.011025,1.137054997
9488,110.46,0 min,15 min,34.37455,1.321484568
9489,110.575,0 min,15 min,34.26945,1.176293171
9490,110.69,0 min,15 min,34.6167,1.346826398
9491,110.805,0 min,15 min,34.627025,1.412395316
9492,110.92,0 min,15 min,34.544625,1.453277378
9493,111.034,0 min,15 min,34.804425,1.667343095
9494,111.149,0 min,15 min,34.583525,1.640927287
9495,111.264,0 min,15 min,34.8794,1.837467532
9496,111.379,0 min,15 min,34.846025,1.918530251
9497,111.494,0 min,15 min,34.868075,2.017214783
9498,111.609,0 min,15 min,35.155875,2.254928315
9499,111.724,0 min,15 min,35.02835,2.225893757
9500,111.839,0 min,15 min,35.389025,2.45268261
9501,111.954,0 min,15 min,35.433975,2.484355934
9502,112.069,0 min,15 min,35.5879,2.583802156
9503,112.184,0 min,15 min,35.8763,2.766195576
9504,112.299,0 min,15 min,35.72165,2.656680365
9505,112.414,0 min,15 min,36.073375,2.884796631
9506,112.529,0 min,15 min,35.981,2.824811639
9507,112.644,0 min,15 min,36.100275,2.916214909
9508,112.759,0 min,15 min,36.2715,3.037669679
