GENEID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,log10padj
LOC_Os04g21650,62.80927015,-1.538081215,0.593676027,-2.589888045,0.009600715,0.027438585,1.561638284
LOC_Os04g23040,577.2605938,-1.596208897,0.25747523,-6.199138862,5.68E-10,5.07E-09,8.295042446
LOC_Os04g23820,470.452431,-1.355708747,0.262550263,-5.163341604,2.43E-07,1.63E-06,5.787095421
LOC_Os04g23890,783.6927557,-1.203889041,0.200265823,-6.011251137,1.84E-09,1.56E-08,7.806637021
LOC_Os04g24140,2007.920003,-0.749816255,0.169501854,-4.4236383,9.71E-06,5.20E-05,4.284298716
LOC_Os04g24165,201.2446429,-2.06425628,0.405347085,-5.091402173,3.55E-07,2.34E-06,5.630936966
LOC_Os04g24410,32594.05817,-2.445845331,0.159122933,-15.37074124,2.57E-53,2.65E-51,50.57751002
LOC_Os04g24710,294.7019815,-1.684899974,0.346129395,-4.867079603,1.13E-06,6.94E-06,5.158428775
LOC_Os04g25440,166.8414925,-3.204017902,0.402349973,-7.950886024,1.85E-15,2.67E-14,13.57333102
LOC_Os04g25570,756.3004147,-1.400131704,0.225892699,-6.197937601,5.72E-10,5.10E-09,8.292395035
LOC_Os04g27250,782.3716069,-1.453038631,0.263877453,-5.506328306,3.66E-08,2.72E-07,6.564877023
LOC_Os04g30490,63.43921763,-1.615873092,0.607016817,-2.659621796,0.007822844,0.022983621,1.638581551
LOC_Os04g30750,116.5079572,-2.342899565,0.588485084,-3.976354401,7.00E-05,0.000319374,3.495700141
LOC_Os04g30760,726.2889374,-0.726095644,0.227954535,-3.18522665,0.001446407,0.00512974,2.289904636
LOC_Os04g30890,279.1665792,-0.883007036,0.315255458,-2.800861828,0.005096634,0.015821785,1.800744531
LOC_Os04g31010,179.2751234,-1.778043334,0.415002624,-4.28325988,1.84E-05,9.37E-05,4.028255267
LOC_Os04g31040,29.94124525,-2.181467559,0.89874429,-2.413741747,0.015789649,0.042403709,1.372596152
LOC_Os04g31270,346.8633132,-1.244154802,0.386401747,-3.219548579,0.001283926,0.004610648,2.336238018
LOC_Os04g32050,586.1400742,-1.893202923,0.223126911,-8.483984066,2.18E-17,3.63E-16,15.44039566
LOC_Os04g32150,84.28737937,-1.620220834,0.512745565,-3.158428657,0.001586221,0.005575336,2.253728973
LOC_Os04g32560,1932.819591,-1.502203144,0.212460268,-7.070420818,1.54E-12,1.74E-11,10.75885103
LOC_Os04g32690,151.4606947,-1.003643583,0.428005955,-2.344753378,0.019039669,0.04990975,1.301814606
LOC_Os04g32850,3761.660541,-2.431838829,0.175584181,-13.84957672,1.28E-43,9.03E-42,41.04432299
LOC_Os04g33060,141.0816794,-2.130581731,0.429922782,-4.952816256,7.31E-07,4.60E-06,5.337022598
LOC_Os04g33190,501.194278,-1.218372006,0.247554943,-4.92147237,8.59E-07,5.35E-06,5.271568432
LOC_Os04g33220,612.0266391,-1.354743554,0.229386808,-5.905587375,3.51E-09,2.91E-08,7.535609393
LOC_Os04g33280,205.1936167,-1.133960947,0.354406062,-3.199139653,0.001378384,0.004909517,2.308961201
LOC_Os04g33460,67.9988024,-1.970784851,0.585203553,-3.365470032,0.000764134,0.002880098,2.540592796
LOC_Os04g33830,101199.7538,-2.395484653,0.16204601,-14.78273092,1.89E-49,1.71E-47,46.76643303
LOC_Os04g33940,609.7921155,-1.399567672,0.241249898,-5.80102193,6.59E-09,5.30E-08,7.275710077
LOC_Os04g34460,126.0247647,-2.159056018,0.519211669,-4.157180867,3.22E-05,0.000156824,3.804587302
LOC_Os04g34530,869.7394167,-3.10346698,0.271558979,-11.42563182,3.11E-30,1.09E-28,27.96205763
LOC_Os04g34610,123.636447,-1.294986213,0.433313566,-2.9875066,0.002812632,0.009321731,2.030503416
LOC_Os04g34940,805.2262606,-0.688117632,0.196188386,-3.507408083,0.000452495,0.001782342,2.749008992
LOC_Os04g35290,249.8460971,-0.847381346,0.316258038,-2.679184003,0.007380183,0.021850339,1.660541815
LOC_Os04g35570,305.8974825,-0.893428692,0.286669038,-3.116475468,0.001830269,0.006329915,2.198602106
LOC_Os04g35760,73.48642298,-2.064691029,0.58117091,-3.549435274,0.000386058,0.001544626,2.811176639
LOC_Os04g35900,1177.416642,-0.813902267,0.191670014,-4.246348755,2.17E-05,0.000108925,3.962872551
LOC_Os04g36570,283.2607809,-0.91861339,0.291697493,-3.149076238,0.001637875,0.005731286,2.241747892
LOC_Os04g36660,875.6985817,-0.6487573,0.224729195,-2.886828986,0.003891457,0.012433698,1.905399674
LOC_Os04g36720,280.1408683,-1.925976661,0.335045788,-5.747022882,9.08E-09,7.21E-08,7.142206501
LOC_Os04g36760,4464.515209,-2.049645449,0.172759304,-11.86399941,1.82E-32,7.14E-31,30.14602099
LOC_Os04g36800,577.7617146,-2.334570817,0.283020491,-8.247406233,1.62E-16,2.52E-15,14.59826222
LOC_Os04g37580,321.1165524,-2.071550126,0.349589245,-5.924053786,3.14E-09,2.61E-08,7.583875155
LOC_Os04g37619,1515.551936,-1.866479198,0.176996245,-10.54493484,5.36E-26,1.50E-24,23.82513889
LOC_Os04g37920,1535.812907,-1.186846911,0.175076937,-6.778890223,1.21E-11,1.26E-10,9.898353893
LOC_Os04g38330,250.0137345,-1.138120864,0.314429079,-3.619327071,0.00029537,0.001205699,2.918761137
LOC_Os04g38410,46818.48169,-2.072046564,0.223331441,-9.277888158,1.73E-20,3.43E-19,18.4646571
LOC_Os04g38420,59.63537753,-2.0449644,0.718701176,-2.84424773,0.004451642,0.01404673,1.852424774
LOC_Os04g38600,9126.647968,-2.717095146,0.236088857,-11.50863165,1.19E-30,4.27E-29,28.36970981
LOC_Os04g38640,238.5031295,-2.714522325,0.367486229,-7.381456561,1.57E-13,1.94E-12,11.7115244
LOC_Os04g38750,1154.804159,-2.026814656,0.269188985,-7.528990594,5.11E-14,6.67E-13,12.17574263
LOC_Os04g38850,60.08407408,-2.146769505,0.698051427,-3.072527008,0.002122546,0.007240492,2.140231945
LOC_Os04g38914,252.5953818,-1.988055641,0.368439108,-5.394671215,6.86E-08,4.93E-07,6.307112934
LOC_Os04g38920,664.6216851,-1.453394392,0.23536673,-6.174766737,6.63E-10,5.86E-09,8.231777944
LOC_Os04g38960,417.8875382,-1.017997334,0.277676911,-3.665974317,0.000246399,0.001019277,2.991707828
LOC_Os04g39060,281.3079033,-1.856973304,0.354745448,-5.234024889,1.66E-07,1.14E-06,5.942065054
LOC_Os04g39130,55.9466597,-3.029037108,0.743317153,-4.051788338,5.08E-05,0.000237901,3.623603441
LOC_Os04g39190,310.5807172,-1.733412701,0.334364316,-5.183572583,2.18E-07,1.48E-06,5.830784168
LOC_Os04g39270,405.9911063,-1.612246463,0.332174661,-4.852922552,1.22E-06,7.42E-06,5.129426284
LOC_Os04g39410,71.14471203,-2.135661505,0.624961337,-3.41383963,0.000640543,0.002448877,2.611032951
LOC_Os04g39950,51.22028542,-2.087741493,0.683652075,-3.052089517,0.002272543,0.00769876,2.113579228
LOC_Os04g40630,884.1529758,-1.233490575,0.205787096,-5.993831907,2.05E-09,1.73E-08,7.761896806
LOC_Os04g40660,924.6462266,-0.622550582,0.200817334,-3.100070684,0.001934745,0.006653222,2.176968014
LOC_Os04g40670,554.6861945,-1.393070165,0.276470211,-5.038370424,4.70E-07,3.04E-06,5.517243813
LOC_Os04g40980,373.317992,-0.963733414,0.265573914,-3.62866579,0.00028489,0.00116533,2.933550985
LOC_Os04g41150,668.915892,-1.761365443,0.246217571,-7.152994024,8.49E-13,9.77E-12,11.01025694
LOC_Os04g41310,440.2404002,-1.380301644,0.265963733,-5.189411518,2.11E-07,1.43E-06,5.843269474
LOC_Os04g41340,740.8424155,-2.925604918,0.251772464,-11.61725173,3.37E-31,1.24E-29,28.9081951
LOC_Os04g41560,7002.817518,-1.408544404,0.182404013,-7.72208961,1.14E-14,1.56E-13,12.80786917
LOC_Os04g41570,638.6329089,-3.282714783,0.258870393,-12.67556068,8.08E-37,3.98E-35,34.39959783
LOC_Os04g41830,486.5821629,-0.924902132,0.258090233,-3.583602435,0.000338888,0.001366668,2.864337016
LOC_Os04g42020,1410.994442,-1.50770142,0.20488013,-7.358785782,1.86E-13,2.29E-12,11.6404004
LOC_Os04g42030,394.5618225,-1.442327556,0.315191033,-4.575677048,4.75E-06,2.66E-05,4.575099692
LOC_Os04g42290,105.1374443,-1.295214044,0.458225438,-2.82592838,0.00471438,0.014783876,1.830211691
LOC_Os04g42590,230.6401915,-2.894385278,1.028329703,-2.818934337,0.004818337,0.015076424,1.821701665
LOC_Os04g42784,70.58778433,-1.705685343,0.542339474,-3.142649994,0.001674259,0.005840421,2.233555818
LOC_Os04g42800,362.8544789,-2.778951048,0.372260689,-7.46204183,8.52E-14,1.09E-12,11.96402288
LOC_Os04g42870,102.2371815,-2.132224449,0.550573143,-3.869565818,0.000109029,0.000480315,3.318473698
LOC_Os04g43030,157.0004546,-1.227531205,0.473780336,-2.590702136,0.009578035,0.02739243,1.562369435
LOC_Os04g43350,100.9705541,-1.205894712,0.484543081,-2.488596199,0.012824854,0.035386971,1.451156609
LOC_Os04g43420,1350.490233,-1.778128531,0.18763752,-9.476072848,2.64E-21,5.50E-20,19.25939383
LOC_Os04g43710,656.4770253,-2.461456866,0.273226089,-9.006847001,2.12E-19,3.95E-18,17.40297782
LOC_Os04g43990,1606.398034,-2.105966344,0.199278288,-10.56743009,4.22E-26,1.19E-24,23.92531048
LOC_Os04g44340,356.5078299,-2.045814336,0.465670366,-4.393050877,1.12E-05,5.91E-05,4.228263654
LOC_Os04g44590,392.0808341,-1.270311721,0.266953438,-4.758266531,1.95E-06,1.16E-05,4.936714737
LOC_Os04g44650,162.4106518,-1.307361198,0.380944639,-3.431360046,0.000600563,0.002312322,2.635951771
LOC_Os04g44850,120.7894903,-1.499891457,0.438754801,-3.417847009,0.000631186,0.002418982,2.616367407
LOC_Os04g44924,695.219521,-2.637022874,0.23090934,-11.4179345,3.40E-30,1.19E-28,27.92455354
LOC_Os04g45000,207.6208,-2.429234009,0.377283653,-6.434412078,1.24E-10,1.18E-09,8.929436074
LOC_Os04g45070,17159.77714,-0.906494078,0.123786398,-7.323046804,2.42E-13,2.94E-12,11.53117229
LOC_Os04g45090,72.40120216,-1.962224577,0.709085751,-2.766240985,0.005670661,0.017384283,1.759843213
LOC_Os04g45210,213.2033642,-2.344949858,0.354153428,-6.617509376,3.65E-11,3.64E-10,9.439386596
LOC_Os04g45490,641.7282437,-2.506407768,0.26001325,-9.637892271,5.53E-22,1.19E-20,19.92301397
LOC_Os04g46010,398.8115784,-1.848853023,0.40444724,-4.571171347,4.85E-06,2.72E-05,4.566219845
LOC_Os04g46100,186.1643561,-1.783686596,0.390334151,-4.568717521,4.91E-06,2.74E-05,4.561752402
LOC_Os04g46280,1731.363274,-1.089360798,0.177352204,-6.142304277,8.13E-10,7.11E-09,8.147870748
LOC_Os04g46390,3875.696649,-0.609010342,0.140563839,-4.332616462,1.47E-05,7.63E-05,4.117350142
LOC_Os04g46450,390.6127475,-0.669709096,0.283098553,-2.365529371,0.018004315,0.047560165,1.322756648
LOC_Os04g46610,578.2575394,-2.103246351,0.324538154,-6.480145521,9.16E-11,8.80E-10,9.055361975
LOC_Os04g46700,238.4856744,-1.103044828,0.341484759,-3.229851932,0.001238543,0.004461932,2.350477041
LOC_Os04g46880,535.4722895,-1.998805225,0.250539653,-7.977139298,1.50E-15,2.17E-14,13.66272816
LOC_Os04g46930,69.26973279,-1.811152867,0.640999126,-2.823693991,0.004747369,0.014875467,1.8275294
LOC_Os04g47020,113.9278869,-2.573787453,0.47391648,-5.42224008,5.89E-08,4.26E-07,6.370169126
LOC_Os04g47130,274.8438039,-2.227282291,0.335009881,-6.645614181,3.02E-11,3.04E-10,9.517677379
LOC_Os04g47140,139.4447414,-1.66412601,0.561525272,-2.963404026,0.003042569,0.009999555,2.000019324
LOC_Os04g47290,89.32042686,-2.306715984,0.569873701,-4.043350859,5.27E-05,0.000245681,3.609629155
LOC_Os04g47590,878.5979159,-0.988592724,0.193299705,-5.114191108,3.15E-07,2.09E-06,5.680885316
LOC_Os04g47860,2988.479681,-2.606963484,0.17370702,-15.00717449,6.59E-51,6.40E-49,48.19376498
LOC_Os04g48020,408.7145053,-2.386838884,0.33140638,-7.200257947,6.01E-13,6.99E-12,11.15553796
LOC_Os04g48070,14.92253199,-2.832478061,1.058348018,-2.637511271,0.008351685,0.024319207,1.614050598
LOC_Os04g48270,265.7679617,-1.119087987,0.416147449,-2.689238798,0.007161517,0.021291069,1.671802529
LOC_Os04g48410,301.00136,-0.874613483,0.313728953,-2.787640107,0.005309349,0.016414129,1.78478216
LOC_Os04g49350,107.4754632,-2.907207476,0.594415786,-4.88609963,1.03E-06,6.35E-06,5.197087413
LOC_Os04g49420,10.78088983,-3.497128206,1.395002117,-2.657101122,0.00788158,0.023138907,1.635657167
LOC_Os04g49440,12.66246558,-3.756834454,1.203080296,-3.036779488,0.002391203,0.008059107,2.093713052
LOC_Os04g49570,413.0003624,-1.824091304,0.279161643,-6.533097112,6.44E-11,6.28E-10,9.20223494
LOC_Os04g49650,31.4422393,-4.439945874,1.012420435,-4.200962401,2.66E-05,0.000131232,3.881960953
LOC_Os04g49660,358.6417532,-2.799784039,0.295499037,-9.470312531,2.79E-21,5.78E-20,19.23773132
LOC_Os04g49890,87.74253997,-2.33140846,0.521487737,-4.465036328,8.01E-06,4.33E-05,4.363310686
LOC_Os04g49940,62.7751046,-1.502990487,0.564600867,-2.660049978,0.007812906,0.022962997,1.638971436
LOC_Os04g49954,928.6037177,-1.540297348,0.236908171,-6.501465778,7.95E-11,7.68E-10,9.114434966
LOC_Os04g50110,542.0775046,-2.508481996,0.321910912,-7.790820833,6.66E-15,9.19E-14,13.03652729
LOC_Os04g50860,1115.227228,-1.762769659,0.211956172,-8.316236192,9.08E-17,1.44E-15,14.84021236
LOC_Os04g51240,432.8098336,-1.092114111,0.32612886,-3.348509942,0.000812474,0.00304915,2.515821227
LOC_Os04g51280,1895.311092,-2.11747427,0.172213737,-12.29510083,9.62E-35,4.19E-33,32.37727255
LOC_Os04g51300,2976.36773,-2.087301435,0.202639069,-10.30035283,7.02E-25,1.80E-23,22.7449163
LOC_Os04g51350,38.33941125,-2.525001505,0.850855361,-2.950350132,0.00317414,0.010375627,1.983985668
LOC_Os04g51440,83.79573852,-1.365048715,0.503808682,-2.708579615,0.00675719,0.020280473,1.692921914
LOC_Os04g51450,265.1785707,-0.988878393,0.370199708,-2.671234946,0.007557273,0.02230331,1.65163068
LOC_Os04g51454,425.075032,-1.097028509,0.269804203,-4.065889267,4.78E-05,0.000225505,3.646843279
LOC_Os04g51460,15.55249733,-2.994056515,1.22016603,-2.445626077,0.014460088,0.039272342,1.405913202
LOC_Os04g51580,537.5211817,-1.453734752,0.287523322,-5.0559052,4.28E-07,2.79E-06,5.554759031
LOC_Os04g51660,43.09831651,-3.276264788,0.709331271,-4.581905377,4.61E-06,2.59E-05,4.586480116
LOC_Os04g51770,226.0247017,-1.150296134,0.318147442,-3.615220277,0.000300092,0.001221799,2.91300023
LOC_Os04g51792,3120.577302,-2.012426049,0.177982762,-11.30665264,1.22E-29,4.12E-28,27.38547456
LOC_Os04g51880,2311.005238,-0.961883692,0.178074862,-5.401535814,6.61E-08,4.76E-07,6.322799698
LOC_Os04g52000,926.0759015,-0.739651844,0.206977007,-3.573556834,0.000352165,0.001416943,2.848647571
LOC_Os04g52100,1536.757189,-1.685448558,0.177888598,-9.474439573,2.68E-21,5.58E-20,19.25317439
LOC_Os04g52130,5760.736248,-2.081371407,0.154766047,-13.44833677,3.15E-41,1.94E-39,38.71150734
LOC_Os04g52260,162857.6854,-1.575558892,0.141583752,-11.12810386,9.16E-29,2.96E-27,26.5280244
LOC_Os04g52270,737.3551726,-0.962953557,0.204929766,-4.698870879,2.62E-06,1.53E-05,4.815698
LOC_Os04g52330,228.1888696,-2.067403417,0.402810618,-5.129692622,2.90E-07,1.93E-06,5.714032266
LOC_Os04g52520,272.3730957,-1.50498246,0.356385581,-4.22263896,2.41E-05,0.00012007,3.92056506
LOC_Os04g53170,3687.324738,-1.176523768,0.165280508,-7.118299248,1.09E-12,1.25E-11,10.90356134
LOC_Os04g53230,1483.248958,-2.34881302,0.217528982,-10.79703241,3.56E-27,1.07E-25,24.97158697
LOC_Os04g53310,1596.036972,-1.511705562,0.193856679,-7.797913652,6.29E-15,8.73E-14,13.05918133
LOC_Os04g53490,57.58442373,-3.637978098,0.638456886,-5.655650877,1.55E-08,1.20E-07,6.920192475
LOC_Os04g53680,358.7198338,-1.984138508,0.287896655,-6.890648921,5.55E-12,5.95E-11,10.22582922
LOC_Os04g54320,507.1168541,-2.523243588,0.25848663,-9.758876201,1.69E-22,3.77E-21,20.42397821
LOC_Os04g54380,47.72183714,-2.117429262,0.657811708,-3.211210917,0.001321769,0.004730351,2.325106612
LOC_Os04g54420,225.2009612,-1.275575807,0.430169806,-2.964532709,0.00303143,0.009975446,2.001067659
LOC_Os04g54430,4259.731185,-0.668478851,0.169403758,-3.946062555,7.94E-05,0.000358937,3.444982359
LOC_Os04g54500,571.686966,-1.179023361,0.230015402,-5.125696508,2.96E-07,1.97E-06,5.705734211
LOC_Os04g54640,374.6014623,-2.725216478,0.330699695,-8.237327221,1.76E-16,2.73E-15,14.56381144
LOC_Os04g54790,204.2548826,-1.365889743,0.428884377,-3.184660086,0.001449241,0.005138635,2.289152256
LOC_Os04g55050,19.94740637,-5.776302869,1.170242748,-4.781602516,1.74E-06,1.04E-05,4.984072674
LOC_Os04g55180,640.6790012,-2.304428966,0.262491622,-8.777806363,1.67E-18,2.97E-17,16.52665441
LOC_Os04g55230,2234.270988,-1.976347054,0.190112309,-10.39541643,2.60E-25,6.88E-24,23.16240202
LOC_Os04g55600,77.64869891,-1.592075325,0.531865376,-2.991197393,0.002778858,0.00922534,2.035017637
LOC_Os04g55690,120.8033596,-2.847068611,1.172619793,-2.441741259,0.014616618,0.039642727,1.401836473
LOC_Os04g55930,598.8938223,-0.628131645,0.250963871,-2.502835259,0.012320288,0.034198632,1.465991261
LOC_Os04g56240,1045.45233,-1.485713184,0.240514033,-6.177118015,6.53E-10,5.78E-09,8.237997792
LOC_Os04g56320,84.70619762,-2.222197869,0.510330307,-4.349844313,1.36E-05,7.09E-05,4.149257593
LOC_Os04g56400,9274.765069,-2.179214505,0.155685455,-13.99742603,1.62E-44,1.17E-42,41.93107314
LOC_Os04g56654,85.09064942,-1.4507119,0.5707352,-2.541274071,0.01104493,0.031033995,1.508162308
LOC_Os04g56730,450.7431435,-0.9062463,0.280591041,-3.229765843,0.001238916,0.004462254,2.350445692
LOC_Os04g56980,854.4199676,-0.697765531,0.233376786,-2.989870409,0.002790958,0.009257698,2.03349699
LOC_Os04g57020,433.7666963,-2.146784062,0.351093492,-6.113342208,9.76E-10,8.49E-09,8.071246438
LOC_Os04g57140,194.7360327,-1.88998201,0.380514521,-4.964841774,6.88E-07,4.34E-06,5.362161811
LOC_Os04g57300,5250.531494,-1.153807462,0.137614519,-8.384315756,5.10E-17,8.27E-16,15.08257024
LOC_Os04g57500,1362.290171,-1.726784309,0.180519466,-9.565261184,1.12E-21,2.37E-20,19.62460758
LOC_Os04g57590,446.7529036,-1.375275068,0.252199161,-5.452769487,4.96E-08,3.63E-07,6.440340252
LOC_Os04g57680,85.98546566,-1.544731406,0.480729153,-3.211773692,0.001319182,0.004724319,2.32566083
LOC_Os04g57780,107.587994,-1.223756026,0.489184643,-2.501602312,0.012363271,0.034305844,1.464631897
LOC_Os04g57880,202.7883906,-7.819123188,0.689819253,-9.975393294,1.95E-23,4.67E-22,21.33057135
LOC_Os04g57930,1122.903182,-2.14314728,0.196862202,-10.88563863,1.35E-27,4.15E-26,25.38220471
LOC_Os04g58020,366.9109968,-0.901731842,0.305998033,-2.946626632,0.003212608,0.010479603,1.979655151
LOC_Os04g58200,2719.731271,-2.012600645,0.191724967,-10.49706477,8.91E-26,2.44E-24,23.61285728
LOC_Os04g58410,99.36646586,-2.105082342,0.530388767,-3.96650892,7.29E-05,0.000331986,3.478880672
LOC_Os04g58620,804.8753574,-1.527182946,0.226504542,-6.742136594,1.56E-11,1.61E-10,9.792759378
LOC_Os04g58710,234.811343,-0.924900974,0.353150634,-2.618929797,0.00882061,0.025491481,1.593604927
LOC_Os04g58730,3706.059944,-0.910856361,0.154960099,-5.877990262,4.15E-09,3.42E-08,7.466028103
LOC_Os04g58780,286.1884061,-1.243557974,0.327485858,-3.796856694,0.000146542,0.000632472,3.198958879
LOC_Os04g58880,1669.141719,-0.600586314,0.197458276,-3.041577283,0.002353421,0.007945385,2.099885054
LOC_Os04g59210,49.9801724,-4.830530952,0.851194466,-5.48176371,4.21E-08,3.11E-07,6.506685406
LOC_Os04g59330,34.60669043,-2.683170501,0.79680366,-3.350982498,0.000805254,0.00302494,2.519283169
LOC_Os04g59494,1093.216322,-1.345618974,0.222093043,-6.05869743,1.37E-09,1.18E-08,7.928587619
LOC_Os04g59570,1362.030963,-1.355026589,0.185953425,-7.286795172,3.17E-13,3.80E-12,11.42040408
LOC_Os04g59610,1267.467261,-1.574620593,0.238606283,-6.599114169,4.14E-11,4.10E-10,9.387626228
LOC_Os05g01050,2139.838032,-1.062563147,0.184089729,-5.77194346,7.84E-09,6.24E-08,7.204564956
LOC_Os05g01090,1120.738468,-1.385563047,0.216481596,-6.400272979,1.55E-10,1.46E-09,8.834951864
LOC_Os05g01110,1154.558493,-2.292164786,0.233098451,-9.832674416,8.14E-23,1.87E-21,20.72866072
LOC_Os05g01210,329.9144979,-0.834808679,0.277591168,-3.007185332,0.00263679,0.008801977,2.055419767
LOC_Os05g01262,209.4935751,-1.004697697,0.37438284,-2.683360826,0.00728863,0.021615886,1.665226966
LOC_Os05g01270,3183.533863,-1.764246772,0.15553659,-11.3427808,8.05E-30,2.76E-28,27.55888674
LOC_Os05g01520,159.9060309,-0.939480331,0.389184372,-2.413712692,0.015790909,0.042403709,1.372596152
LOC_Os05g01530,699.2049746,-2.507019429,0.278013686,-9.016220383,1.95E-19,3.64E-18,17.43907293
LOC_Os05g01675,174.635672,-1.722102684,0.379873359,-4.532208936,5.84E-06,3.23E-05,4.49066308
LOC_Os05g01750,265.2681016,-1.915017809,0.43879172,-4.363218733,1.28E-05,6.70E-05,4.173621885
LOC_Os05g01940,1765.931036,-0.609592784,0.196392173,-3.103961354,0.001909483,0.006579291,2.181820934
LOC_Os05g01950,6772.019836,-2.191407169,0.159241999,-13.76131537,4.36E-43,3.01E-41,40.5220225
LOC_Os05g01970,441.9973621,-1.799361131,0.245232504,-7.336393166,2.19E-13,2.68E-12,11.57105693
LOC_Os05g02010,324.9521208,-1.107022666,0.296477571,-3.733789719,0.00018862,0.000798957,3.097476747
LOC_Os05g02040,22.61618088,-2.25395596,0.936880255,-2.403176768,0.016253329,0.043423154,1.36227863
LOC_Os05g02220,847.3946886,-1.205324143,0.261300977,-4.612620377,3.98E-06,2.25E-05,4.647521474
LOC_Os05g02500,329.5570619,-0.868997905,0.323492464,-2.686273584,0.00722539,0.02145664,1.66843828
LOC_Os05g03000,131.4552682,-1.805565993,0.469952789,-3.84011711,0.000122976,0.000536944,3.270071368
LOC_Os05g03040,2312.289101,-0.837797237,0.164763821,-5.084820186,3.68E-07,2.42E-06,5.616774724
LOC_Os05g03750,1576.341468,-1.139177035,0.193584423,-5.884606787,3.99E-09,3.29E-08,7.482254073
LOC_Os05g03860,7818.744074,-0.955529255,0.146528207,-6.521116525,6.98E-11,6.76E-10,9.169923736
LOC_Os05g04070,50.33900895,-2.488155606,0.663165677,-3.743248718,0.000181656,0.000771745,3.112526266
LOC_Os05g04530,70.21346234,-2.216894745,0.563186549,-3.931901211,8.43E-05,0.000379342,3.420969558
LOC_Os05g04620,1826.730078,-1.136467691,0.201365676,-5.643753002,1.66E-08,1.28E-07,6.891840421
